repeat,k,r,trials,initial_strategy,monty_policy,switch_strategy,empirical_reward,chosen_initial_mu,opened_count,prior_mu_min,prior_mu_max,prior_mu_mean
1.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,stay,0.09983333333333333,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,1.1509333333333334,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.1937333333333333,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.7012666666666667,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,stay,0.10256666666666667,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,1.15745,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.196,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.6946,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,uniform_zero,stay,0.9439,0.94271,0.9982333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,uniform_zero,uniform_switch,1.2435,0.94271,0.9982333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,uniform_zero,prior_best_switch,2.756,0.94271,0.9982333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,uniform_zero,oracle_best_switch,3.1400333333333332,0.94271,0.9982333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,low_mu_zero,stay,0.9446833333333333,0.9377266666666667,0.9983,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,low_mu_zero,uniform_switch,1.2417333333333334,0.9377266666666667,0.9983,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,low_mu_zero,prior_best_switch,2.6956,0.9377266666666667,0.9983,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,low_mu_zero,oracle_best_switch,3.13835,0.9377266666666667,0.9983,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,high_mu_zero,stay,0.9393833333333333,0.9456700000000001,0.9981,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,high_mu_zero,uniform_switch,1.2612166666666667,0.9456700000000001,0.9981,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,high_mu_zero,prior_best_switch,2.841466666666667,0.9456700000000001,0.9981,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,random,high_mu_zero,oracle_best_switch,3.13275,0.9456700000000001,0.9981,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,uniform_zero,stay,3.202,3.2,0.9998666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,uniform_zero,uniform_switch,0.5025833333333334,3.2,0.9998666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,uniform_zero,prior_best_switch,0.7348666666666667,3.2,0.9998666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,uniform_zero,oracle_best_switch,1.3200833333333333,3.2,0.9998666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,stay,3.1946666666666665,3.2,0.9996666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,uniform_switch,0.48815,3.2,0.9996666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,prior_best_switch,0.604,3.2,0.9996666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,oracle_best_switch,1.3181333333333334,3.2,0.9996666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,stay,3.1981333333333333,3.2,0.9998,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,uniform_switch,0.49596666666666667,3.2,0.9998,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,prior_best_switch,0.9492666666666667,3.2,0.9998,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,oracle_best_switch,1.3128166666666667,3.2,0.9998,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,stay,0.10073333333333333,0.09999999999999999,0.9980333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,uniform_switch,1.5319,0.09999999999999999,0.9980333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,prior_best_switch,3.259133333333333,0.09999999999999999,0.9980333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,oracle_best_switch,3.7021,0.09999999999999999,0.9980333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,stay,0.1014,0.09999999999999999,0.9975666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,1.52905,0.09999999999999999,0.9975666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.2043333333333335,0.09999999999999999,0.9975666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.6959333333333335,0.09999999999999999,0.9975666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,stay,0.09853333333333333,0.09999999999999999,0.9971666666666666,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,1.5406833333333334,0.09999999999999999,0.9971666666666666,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.325266666666667,0.09999999999999999,0.9971666666666666,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.700633333333333,0.09999999999999999,0.9971666666666666,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,uniform_zero,stay,0.9379,0.9474300000000002,1.9545,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,uniform_zero,uniform_switch,1.8008,0.9474300000000002,1.9545,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,uniform_zero,prior_best_switch,2.8271166666666665,0.9474300000000002,1.9545,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,uniform_zero,oracle_best_switch,3.12705,0.9474300000000002,1.9545,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,low_mu_zero,stay,0.9389,0.9448500000000001,1.9565,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,low_mu_zero,uniform_switch,1.80985,0.9448500000000001,1.9565,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,low_mu_zero,prior_best_switch,2.7406333333333333,0.9448500000000001,1.9565,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,low_mu_zero,oracle_best_switch,3.1376,0.9448500000000001,1.9565,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,high_mu_zero,stay,0.94125,0.9431800000000001,1.9534666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,high_mu_zero,uniform_switch,1.8082166666666666,0.9431800000000001,1.9534666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,high_mu_zero,prior_best_switch,2.9208833333333333,0.9431800000000001,1.9534666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,random,high_mu_zero,oracle_best_switch,3.1279166666666667,0.9431800000000001,1.9534666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,uniform_zero,stay,3.1872,3.2,1.9889666666666668,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,uniform_zero,uniform_switch,0.75805,3.2,1.9889666666666668,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,uniform_zero,prior_best_switch,0.9652666666666667,3.2,1.9889666666666668,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,uniform_zero,oracle_best_switch,1.3406,3.2,1.9889666666666668,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,low_mu_zero,stay,3.1868,3.2,1.9890666666666668,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,low_mu_zero,uniform_switch,0.7180833333333333,3.2,1.9890666666666668,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,low_mu_zero,prior_best_switch,0.7307666666666667,3.2,1.9890666666666668,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,low_mu_zero,oracle_best_switch,1.3059666666666667,3.2,1.9890666666666668,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,high_mu_zero,stay,3.202,3.2,1.9894666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,high_mu_zero,uniform_switch,0.7395666666666667,3.2,1.9894666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,high_mu_zero,prior_best_switch,1.1541666666666666,3.2,1.9894666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,highest_mu,high_mu_zero,oracle_best_switch,1.3245666666666667,3.2,1.9894666666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,uniform_zero,stay,0.10013333333333334,0.09999999999999999,1.9339,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,uniform_zero,uniform_switch,2.1842166666666665,0.09999999999999999,1.9339,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,uniform_zero,prior_best_switch,3.317266666666667,0.09999999999999999,1.9339,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,uniform_zero,oracle_best_switch,3.6827666666666667,0.09999999999999999,1.9339,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,low_mu_zero,stay,0.09973333333333333,0.09999999999999999,1.9332,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,2.2072833333333333,0.09999999999999999,1.9332,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.2487333333333335,0.09999999999999999,1.9332,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.709766666666667,0.09999999999999999,1.9332,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,high_mu_zero,stay,0.10176666666666667,0.09999999999999999,1.9365,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,2.2135666666666665,0.09999999999999999,1.9365,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.3867333333333334,0.09999999999999999,1.9365,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,2.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.7089166666666666,0.09999999999999999,1.9365,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,uniform_zero,stay,0.94595,0.9434833333333335,2.6516,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,uniform_zero,uniform_switch,2.717983333333333,0.9434833333333335,2.6516,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,uniform_zero,prior_best_switch,2.9699666666666666,0.9434833333333335,2.6516,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,uniform_zero,oracle_best_switch,3.1352333333333333,0.9434833333333335,2.6516,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,low_mu_zero,stay,0.9313666666666667,0.9356466666666668,2.651266666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,low_mu_zero,uniform_switch,2.6925166666666667,0.9356466666666668,2.651266666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,low_mu_zero,prior_best_switch,2.9453666666666667,0.9356466666666668,2.651266666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,low_mu_zero,oracle_best_switch,3.1218333333333335,0.9356466666666668,2.651266666666667,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,high_mu_zero,stay,0.94995,0.9347933333333335,2.6476,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,high_mu_zero,uniform_switch,2.7141333333333333,0.9347933333333335,2.6476,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,high_mu_zero,prior_best_switch,2.9601,0.9347933333333335,2.6476,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,random,high_mu_zero,oracle_best_switch,3.1400333333333332,0.9347933333333335,2.6476,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,uniform_zero,stay,3.1929333333333334,3.2,2.8715333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,uniform_zero,uniform_switch,1.19045,3.2,2.8715333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,uniform_zero,prior_best_switch,1.2055166666666666,3.2,2.8715333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,uniform_zero,oracle_best_switch,1.33965,3.2,2.8715333333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,low_mu_zero,stay,3.1938666666666666,3.2,2.872733333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,low_mu_zero,uniform_switch,1.1659666666666666,3.2,2.872733333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,low_mu_zero,prior_best_switch,1.183,3.2,2.872733333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,low_mu_zero,oracle_best_switch,1.303,3.2,2.872733333333333,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,high_mu_zero,stay,3.2041333333333335,3.2,2.8706,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,high_mu_zero,uniform_switch,1.2030333333333334,3.2,2.8706,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,high_mu_zero,prior_best_switch,1.2121833333333334,3.2,2.8706,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,highest_mu,high_mu_zero,oracle_best_switch,1.3377833333333333,3.2,2.8706,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,uniform_zero,stay,0.10073333333333333,0.09999999999999999,2.5448,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,uniform_zero,uniform_switch,3.1455166666666665,0.09999999999999999,2.5448,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,uniform_zero,prior_best_switch,3.43995,0.09999999999999999,2.5448,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,uniform_zero,oracle_best_switch,3.6984166666666667,0.09999999999999999,2.5448,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,low_mu_zero,stay,0.10263333333333333,0.09999999999999999,2.5460333333333334,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,3.1445,0.09999999999999999,2.5460333333333334,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.4217333333333335,0.09999999999999999,2.5460333333333334,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.7048,0.09999999999999999,2.5460333333333334,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,high_mu_zero,stay,0.10266666666666667,0.09999999999999999,2.5435666666666665,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,3.132633333333333,0.09999999999999999,2.5435666666666665,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.424733333333333,0.09999999999999999,2.5435666666666665,0.09999999999999998,3.2,0.9400000000000002
1.0,5.0,3.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.6914,0.09999999999999999,2.5435666666666665,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,uniform_zero,stay,0.91655,0.9212966666666669,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,uniform_zero,uniform_switch,0.9532166666666667,0.9212966666666669,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,uniform_zero,prior_best_switch,2.6901333333333333,0.9212966666666669,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,uniform_zero,oracle_best_switch,3.1352166666666665,0.9212966666666669,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,low_mu_zero,stay,0.93315,0.9322533333333334,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,low_mu_zero,uniform_switch,0.9431,0.9322533333333334,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,low_mu_zero,prior_best_switch,2.6734,0.9322533333333334,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,low_mu_zero,oracle_best_switch,3.1435666666666666,0.9322533333333334,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,high_mu_zero,stay,0.9451666666666667,0.9300100000000001,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,high_mu_zero,uniform_switch,0.9365166666666667,0.9300100000000001,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,high_mu_zero,prior_best_switch,2.7008,0.9300100000000001,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,random,high_mu_zero,oracle_best_switch,3.1543,0.9300100000000001,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,uniform_zero,stay,3.2164,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,uniform_zero,uniform_switch,0.36351666666666665,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,uniform_zero,prior_best_switch,0.5949333333333333,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,uniform_zero,oracle_best_switch,1.3268,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,low_mu_zero,stay,3.2056,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,low_mu_zero,uniform_switch,0.36725,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,low_mu_zero,prior_best_switch,0.6135333333333334,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,low_mu_zero,oracle_best_switch,1.3098666666666667,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,high_mu_zero,stay,3.1910666666666665,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,high_mu_zero,uniform_switch,0.37046666666666667,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,high_mu_zero,prior_best_switch,0.5972,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,highest_mu,high_mu_zero,oracle_best_switch,1.3241,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,uniform_zero,stay,0.1008,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,uniform_zero,uniform_switch,1.1457,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,uniform_zero,prior_best_switch,3.1781333333333333,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,uniform_zero,oracle_best_switch,3.68325,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,stay,0.10193333333333333,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,1.1538666666666666,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.2176,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.70415,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,stay,0.0998,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,1.1355,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.2062666666666666,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.697983333333333,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,uniform_zero,stay,0.9375333333333333,0.9342000000000001,0.9983333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,uniform_zero,uniform_switch,1.2434166666666666,0.9342000000000001,0.9983333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,uniform_zero,prior_best_switch,2.749,0.9342000000000001,0.9983333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,uniform_zero,oracle_best_switch,3.1320333333333332,0.9342000000000001,0.9983333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,low_mu_zero,stay,0.9423666666666667,0.9387600000000001,0.9976333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,low_mu_zero,uniform_switch,1.2673666666666668,0.9387600000000001,0.9976333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,low_mu_zero,prior_best_switch,2.687,0.9387600000000001,0.9976333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,low_mu_zero,oracle_best_switch,3.1458833333333334,0.9387600000000001,0.9976333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,high_mu_zero,stay,0.9447333333333333,0.9388233333333335,0.9979333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,high_mu_zero,uniform_switch,1.2487333333333333,0.9388233333333335,0.9979333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,high_mu_zero,prior_best_switch,2.8350666666666666,0.9388233333333335,0.9979333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,random,high_mu_zero,oracle_best_switch,3.1371166666666666,0.9388233333333335,0.9979333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,uniform_zero,stay,3.2030666666666665,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,uniform_zero,uniform_switch,0.48966666666666664,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,uniform_zero,prior_best_switch,0.7471333333333333,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,uniform_zero,oracle_best_switch,1.3152833333333334,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,stay,3.2121333333333335,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,uniform_switch,0.49633333333333335,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,prior_best_switch,0.6104666666666667,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,oracle_best_switch,1.3377166666666667,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,stay,3.206933333333333,3.2,0.9997333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,uniform_switch,0.49948333333333333,3.2,0.9997333333333334,0.09999999999999998,3.2,0.9400000000000002
