k,r,trials,initial_strategy,monty_policy,switch_strategy,empirical_reward,chosen_initial_mu,opened_count,prior_mu_min,prior_mu_max,prior_mu_mean
5.0,1.0,40000.0,lowest_mu,high_mu_zero,prior_best_switch,3.782925,0.9999999999999998,0.96735,0.9999999999999998,3.6,1.9
5.0,1.0,40000.0,lowest_mu,high_mu_zero,oracle_best_switch,4.93485,0.9999999999999998,0.96735,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,uniform_zero,stay,1.90225,1.8965224999999999,1.82725,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,uniform_zero,uniform_switch,3.37215,1.8965224999999999,1.82725,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,uniform_zero,prior_best_switch,3.5104,1.8965224999999999,1.82725,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,uniform_zero,oracle_best_switch,4.920925,1.8965224999999999,1.82725,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,low_mu_zero,stay,1.903,1.9004575000000001,1.829825,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,low_mu_zero,uniform_switch,3.3826,1.9004575000000001,1.829825,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,low_mu_zero,prior_best_switch,3.36485,1.9004575000000001,1.829825,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,low_mu_zero,oracle_best_switch,4.935875,1.9004575000000001,1.829825,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,high_mu_zero,stay,1.92575,1.9017175,1.83205,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,high_mu_zero,uniform_switch,3.364775,1.9017175,1.83205,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,high_mu_zero,prior_best_switch,3.6622,1.9017175,1.83205,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,random,high_mu_zero,oracle_best_switch,4.909275,1.9017175,1.83205,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,uniform_zero,stay,3.6134,3.6,1.935875,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,uniform_zero,uniform_switch,2.7716,3.6,1.935875,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,uniform_zero,prior_best_switch,2.506175,3.6,1.935875,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,uniform_zero,oracle_best_switch,4.42865,3.6,1.935875,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,low_mu_zero,stay,3.6019,3.6,1.933075,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,low_mu_zero,uniform_switch,2.769925,3.6,1.933075,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,low_mu_zero,prior_best_switch,2.082675,3.6,1.933075,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,low_mu_zero,oracle_best_switch,4.4289,3.6,1.933075,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,high_mu_zero,stay,3.605,3.6,1.934425,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,high_mu_zero,uniform_switch,2.75335,3.6,1.934425,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,high_mu_zero,prior_best_switch,2.912425,3.6,1.934425,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,highest_mu,high_mu_zero,oracle_best_switch,4.420675,3.6,1.934425,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,uniform_zero,stay,1.00125,0.9999999999999998,1.7004,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,uniform_zero,uniform_switch,3.5752,0.9999999999999998,1.7004,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,uniform_zero,prior_best_switch,3.78005,0.9999999999999998,1.7004,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,uniform_zero,oracle_best_switch,4.9245,0.9999999999999998,1.7004,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,low_mu_zero,stay,1.02,0.9999999999999998,1.701825,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,low_mu_zero,uniform_switch,3.56945,0.9999999999999998,1.701825,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,low_mu_zero,prior_best_switch,3.6985,0.9999999999999998,1.701825,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,low_mu_zero,oracle_best_switch,4.9273,0.9999999999999998,1.701825,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,high_mu_zero,stay,1.00925,0.9999999999999998,1.7053,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,high_mu_zero,uniform_switch,3.572325,0.9999999999999998,1.7053,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,high_mu_zero,prior_best_switch,3.851825,0.9999999999999998,1.7053,0.9999999999999998,3.6,1.9
5.0,2.0,40000.0,lowest_mu,high_mu_zero,oracle_best_switch,4.92075,0.9999999999999998,1.7053,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,uniform_zero,stay,1.9056,1.9047599999999998,2.252675,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,uniform_zero,uniform_switch,4.111725,1.9047599999999998,2.252675,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,uniform_zero,prior_best_switch,3.733825,1.9047599999999998,2.252675,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,uniform_zero,oracle_best_switch,4.91485,1.9047599999999998,2.252675,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,low_mu_zero,stay,1.89745,1.896595,2.24555,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,low_mu_zero,uniform_switch,4.118525,1.896595,2.24555,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,low_mu_zero,prior_best_switch,3.755325,1.896595,2.24555,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,low_mu_zero,oracle_best_switch,4.937375,1.896595,2.24555,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,high_mu_zero,stay,1.905925,1.8977024999999998,2.2569,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,high_mu_zero,uniform_switch,4.10925,1.8977024999999998,2.2569,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,high_mu_zero,prior_best_switch,3.744025,1.8977024999999998,2.2569,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,random,high_mu_zero,oracle_best_switch,4.913775,1.8977024999999998,2.2569,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,uniform_zero,stay,3.6029,3.6,2.594075,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,uniform_zero,uniform_switch,3.746125,3.6,2.594075,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,uniform_zero,prior_best_switch,3.135825,3.6,2.594075,0.9999999999999998,3.6,1.9
