landscape_id,initial_strategy,r,reveal_fraction,prior_to_oracle,uniform_to_oracle,stay_to_oracle,prior_minus_uniform
0.0,random,0.0,0.0,0.8545856197011823,0.24470175371270278,0.24362361583041656,1.055483411653218
0.0,random,1.0,0.125,0.8793790110164911,0.2741487859205987,0.2469927139321171,1.0485032612876724
0.0,random,2.0,0.25,0.9046011701731741,0.3105172265973186,0.24585103453643412,1.028004815446204
0.0,random,3.0,0.375,0.9302618020714989,0.3584518613468636,0.24334391119759918,0.9901466274732766
0.0,random,4.0,0.5,0.9538921106334654,0.41238668800910694,0.24145104622402883,0.9396713521947639
0.0,random,5.0,0.625,0.9716479282357472,0.45481499050544444,0.24085374828432118,0.8972546256813356
0.0,random,6.0,0.75,0.9819421251764306,0.480842066787954,0.24523827302346735,0.8679478110104109
0.0,random,7.0,0.875,0.9865082691139453,0.4941694395280717,0.2393762975676331,0.8543104942052433
0.0,random,8.0,1.0,0.9865742321307603,0.49383428229538845,0.24247697258288098,0.8532394565900139
0.0,highest_mu,0.0,0.0,0.8640993956070415,0.27483001038893956,1.432196274566717,0.6337414817110891
0.0,highest_mu,1.0,0.125,0.8701614121165266,0.31104015086743336,1.4337891985134263,0.6012788253199326
0.0,highest_mu,2.0,0.25,0.8799800472261053,0.3555938111197323,1.4252460447963957,0.5630608687724665
0.0,highest_mu,3.0,0.375,0.8908141547315944,0.40924351662285047,1.4321169609843016,0.517915598982551
0.0,highest_mu,4.0,0.5,0.9033434374959142,0.47788267702247683,1.4309405802610042,0.4573325221350779
0.0,highest_mu,5.0,0.625,0.9162832632206215,0.5318149403837407,1.4304696405391,0.4132164382172877
0.0,highest_mu,6.0,0.75,0.9245199452266821,0.5704680315720266,1.4325634187646437,0.3804089097844505
0.0,highest_mu,7.0,0.875,0.9289045587493538,0.5902576055736586,1.4248865154459986,0.36399962285142884
0.0,highest_mu,8.0,1.0,0.9307163668588454,0.5923765462806048,1.4367856562381078,0.3637050939187775
0.0,lowest_mu,0.0,0.0,0.848260769984582,0.2577567914887055,0.011891884439360303,1.0706337301608038
0.0,lowest_mu,1.0,0.125,0.8799456355109673,0.2867541463187082,0.011814136251642793,1.0775460590407264
0.0,lowest_mu,2.0,0.25,0.9111893619191231,0.3335238309179795,0.01141894486342051,1.0494913916056927
